Año;Mes;Período;Operador;Línea;Servicio;Tipo de Tracción;TK Remolcados (1);TK Coche Motor (2);TK Eléctricos (3);Trenes Kilómetro (TK) (1+2+3);Variación % TK;CK Locomotoras (4);CK Remolcados (5);CK Coche Motor (6);CK Eléctricos (7);Coches Kilómetro (CK) (5+6+7);Varicaión % CK;Velocidad Comercial Trenes Diésel;Variación % Velocidad Comercial TD;Velocidad Comercial Trenes Eléctricos;Variación % Velocidad Comercial TE;Form. Media Trenes Remolcados;Form. Media Trenes Coche Motor;Form. Media Trenes Eléctricos;Asientos Ofrecidos Coches Remolcados;Asientos Ofrecidos Coches Motor;Asientos Ofrecidos Coches Eléctrico;Asientos Prom. x C. Remolcados;Asientos Prom. x C. Motor;Asientos Prom. x C. Eléctricos;Trenes Programados;Trenes Cancelados;Trenes Corridos (TC);Variación % TC;Trenes Puntuales;Trenes Atrasados;Regularidad Absoluta;RA 95%;RA 95%+;Regularidad Relativa;Cumplimiento del Programa;Columna1;Pasajeros Pagos (PAX);Variación % PAX;PAX Día Habil (promedio estimado);Variación % Día Hábil;PAX x Tren;PAX x Coche;Variación % Pax x Coche;Capacidad x Coche (4xm2);AJUSTE;Ocupación Media (PaxKm/CocheKm);Variación % Ocupacion Media;% de Ocupación Media PAX;Variación % Ocupación PAX;PAX Kilómetro;PAX Recorrido Medio;Vaciación % PAX Recorrido Medio;PAX Desestacionalizados;Columna2;Columna3;Variación % Indicadores de Confort;Recaudación Vta. Boletos $;Tarifa Media $;TARIFA como % del Salario medio (44 bol x mes);Tarifa Media US Dólar;Indice Dia Habil;Km. Línea (entre cabeceras) en Servicio;Km. De Vía (entre cabeceras);Cantidad de Estaciones en Servicio;Personal;Recaudación/Km. Línea (PESOS);Recaudación/Km. Línea (DÓLAR US);Recaudación/Trenes Corridos (PESOS);Recaudación/Trenes Corridos (DÓLAR US);Recaudación/Coche Kilómetro (PESOS);Recaudación/Coche Kilómetro (DÓLAR US);Recaudación/Pasajeros Kilómetro (PESOS);Recaudación/Pasajeros Kilómetro (DÓLAR US);Recaudación/Personal (PESOS);Recaudación/Personal (DÓLAR US);Pasajeros Pagos/Personal;Trenes corridos/Personal;Pasajeros Pagos/Km. Línea;Pasajeros Pagos/Estaciones;UTILIZACIÓN DE INFRAESTRUCTURA: Densidad vinculada a la demanda (Pax Km/Km Línea);UTILIZACIÓN DE INFRAESTRUCTURA: Densidad vinculada a la oferta (Coches Km/Km Línea);Coches en Servicio;Pax/Coches en Servicio;OBSERVACIONES;Cotización Dólar US;TC Remolcados;;Periodo;DÓLAR - Tipo de cambio nominal promedio mensual (BCRA);Ingreso Medio Centros Urbanos (promedios mensuales en base a trimestralers);5/26/2026;PAX;TC;Ocupación Media (PaxKm/CocheKm);% Ocupación Media (PaxKm/CocheKm/Capacidad x Coche);Regularidad Absoluta;;Tarifa Media;Tarifa Media Dolares;Pasajeros Totales (estimados);Evasión Estimada;Observaciones;Captación Media (Pax x Coche);Trenes Kilómetro;Coches Kilómetro;;Estaciones en servicio;;;PAX Dìa Habil
2007;Marzo;March-2007;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;213,473;;;213,473;1.9%;245,494;1,376,901;;;1,376,901;1.9%;38.9;0.0%;;;6.0;;;2,228,016;;;76;;;4,999;113;4,886;-1.1%;4,390;496;87.82%;95.00%;;89.85%;97.74%;-4.53%;3,912,530;5.2%;148,034;5.2%;801;133;6.4%;188;;49.8;3.2%;26.51%;3.2%;68,625,776;17.5;-0.1%;3,854,960;;;-2.25%;$2,428,412.10;$0.62;2.42%;USD 0.20;26.43;51.94;103.89;22;1,181;$ 46,750.58;USD 15,075.97;$ 497.01;USD 160.28;$ 1.76;USD 0.57;$0.035;USD 0.011;$ 2,056.23;USD 663.09;3,313;4.14;75,322;177,842;1,321,149;26,507;120;32,604;;3.10;;;March-1995;$1.00; $680.78 ;;;;;;;;;;;;;;;;;;;;
2007;Abril;April-2007;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;198,207;;;198,207;-0.2%;227,937;1,278,432;;;1,278,432;-0.2%;38.9;0.0%;;;6.0;;;2,047,440;;;76;;;4,649;159;4,490;-3.2%;4,081;409;87.78%;95.00%;;90.89%;96.58%;-0.84%;3,603,009;-1.8%;136,117;-1.8%;802;134;1.5%;188;;50.2;-0.7%;26.70%;-0.7%;64,169,590;17.8;1.0%;3,612,475;;;-0.49%;$2,238,109.45;$0.62;2.38%;USD 0.20;26.47;51.94;103.89;22;1,181;$ 43,086.97;USD 13,948.07;$ 498.47;USD 161.36;$ 1.75;USD 0.57;$0.035;USD 0.011;$ 1,895.10;USD 613.48;3,051;3.80;69,363;163,773;1,235,361;24,612;120;30,025;;3.09;;;April-1995;$1.00; $676.85 ;;;;;;;;;;;;;;;;;;;;
2007;Mayo;May-2007;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;206,489;;;206,489;-1.1%;237,462;1,331,855;;;1,331,855;-1.1%;38.9;0.0%;;;6.0;;;2,139,096;;;76;;;4,914;223;4,691;-3.2%;4,291;400;87.32%;95.00%;;91.47%;95.46%;-0.97%;3,855,917;2.6%;142,759;2.6%;822;137;6.0%;188;;51.0;3.6%;27.12%;3.6%;67,902,698;17.6;-0.2%;3,764,040;;;-2.53%;$2,387,948.10;$0.62;2.34%;USD 0.20;27.01;51.94;103.89;22;1,181;$ 45,971.59;USD 14,925.84;$ 509.05;USD 165.28;$ 1.79;USD 0.58;$0.035;USD 0.011;$ 2,021.97;USD 656.48;3,265;3.97;74,232;175,269;1,307,229;25,640;120;32,133;;3.08;;;May-1995;$1.00; $672.91 ;;;;;;;;;;;;;;;;;;;;
2007;Junio;June-2007;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;205,758;;;205,758;-0.3%;236,621;1,327,137;;;1,327,137;-0.3%;38.9;0.0%;;;6.0;;;2,115,384;;;76;;;4,780;141;4,639;-2.8%;4,315;324;90.27%;95.00%;;93.02%;97.05%;-1.73%;3,774,397;5.3%;148,423;5.3%;814;136;8.3%;188;;50.1;5.2%;26.66%;5.2%;66,504,875;17.6;-0.3%;3,880,566;;;-3.29%;$2,332,304.45;$0.62;2.30%;USD 0.20;25.43;51.94;103.89;22;1,181;$ 44,900.36;USD 14,581.35;$ 502.76;USD 163.27;$ 1.76;USD 0.57;$0.035;USD 0.011;$ 1,974.86;USD 641.33;3,196;3.93;72,663;171,564;1,280,319;25,549;120;31,453;;3.08;;;June-1995;$1.00; $672.61 ;;;;;;;;;;;;;;;;;;;;
2007;Julio;July-2007;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;211,583;;;211,583;-0.7%;243,321;1,364,713;;;1,364,713;-0.7%;38.9;0.0%;;;6.0;;;2,201,112;;;76;;;4,914;87;4,827;-2.0%;4,550;277;92.59%;95.00%;;94.26%;98.23%;-0.72%;3,825,865;2.0%;140,450;2.0%;793;132;4.1%;188;;49.3;2.7%;26.24%;2.7%;67,335,224;17.6;-0.1%;3,784,179;;;-1.81%;$2,370,117.05;$0.62;2.27%;USD 0.20;27.24;51.94;103.89;22;1,181;$ 45,628.31;USD 14,663.94;$ 491.01;USD 157.80;$ 1.74;USD 0.56;$0.035;USD 0.011;$ 2,006.87;USD 644.96;3,240;4.09;73,654;173,903;1,296,304;26,273;120;31,882;;3.11;;;July-1995;$1.00; $672.30 ;;;;;;;;;;;;;;;;;;;;
2007;Agosto;August-2007;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;215,110;;;215,110;0.1%;247,376;1,387,458;;;1,387,458;0.1%;38.9;0.0%;;;6.0;;;2,243,064;;;76;;;4,999;80;4,919;-0.1%;4,698;221;93.98%;95.00%;;95.51%;98.40%;0.21%;3,917,805;2.1%;145,373;2.1%;796;133;2.2%;188;;49.8;1.9%;26.49%;1.9%;69,110,080;17.6;-0.1%;3,831,453;;;-0.94%;$2,424,819.40;$0.62;2.24%;USD 0.20;26.95;51.94;103.89;22;1,181;$ 46,681.41;USD 14,808.21;$ 492.95;USD 156.37;$ 1.75;USD 0.55;$0.035;USD 0.011;$ 2,053.19;USD 651.31;3,317;4.17;75,424;178,082;1,330,473;26,711;120;32,648;;3.15;;;August-1995;$1.00; $671.99 ;;;;;;;;;;;;;;;;;;;;
2007;Septiembre;September-2007;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;206,378;;;206,378;-1.1%;237,335;1,331,138;;;1,331,138;-1.1%;38.9;0.0%;;;6.0;;;2,151,408;;;76;;;4,780;62;4,718;-0.7%;4,425;293;92.57%;95.00%;;93.79%;98.70%;-0.34%;3,944,561;2.5%;150,326;2.5%;836;139;3.2%;188;;52.5;4.4%;27.91%;4.4%;69,858,175;17.7;0.7%;3,810,344;;;-2.44%;$2,443,591.10;$0.62;2.21%;USD 0.20;26.24;51.94;103.89;22;1,181;$ 47,042.80;USD 14,946.08;$ 517.93;USD 164.55;$ 1.84;USD 0.58;$0.035;USD 0.011;$ 2,069.09;USD 657.37;3,340;3.99;75,939;179,298;1,344,875;25,626;120;32,871;;3.15;;;September-1995;$1.00; $671.69 ;;;;;;;;;;;;;;;;;;;;
2007;Octubre;October-2007;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;214,682;;;214,682;2.1%;246,885;1,384,701;;;1,384,701;2.1%;38.9;0.0%;;;6.0;;;2,208,408;;;76;;;4,999;156;4,843;1.4%;4,513;330;90.28%;95.00%;;93.19%;96.88%;1.82%;4,080,318;6.1%;149,791;6.1%;843;140;4.7%;188;;52.2;4.2%;27.77%;4.2%;72,303,235;17.7;0.2%;3,807,571;;;-1.68%;$2,525,281.45;$0.62;2.18%;USD 0.20;27.24;51.94;103.89;22;1,181;$ 48,615.46;USD 15,382.69;$ 521.43;USD 164.99;$ 1.82;USD 0.58;$0.035;USD 0.011;$ 2,138.26;USD 676.58;3,455;4.10;78,552;185,469;1,391,946;26,658;120;34,003;;3.16;;;October-1995;$1.00; $671.38 ;;;;;;;;;;;;;;;;;;;;
2007;Noviembre;November-2007;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;210,949;;;210,949;0.0%;242,592;1,360,624;;;1,360,624;0.0%;38.9;0.0%;;;6.0;;;2,185,608;;;76;;;4,904;111;4,793;-0.4%;4,420;373;90.13%;95.00%;;92.22%;97.74%;0.17%;4,065,213;2.9%;153,578;2.9%;848;141;3.3%;188;;53.1;4.1%;28.26%;4.1%;72,279,487;17.8;1.1%;3,872,096;;;-2.20%;$2,511,404.00;$0.62;2.06%;USD 0.20;26.47;51.94;103.89;22;1,181;$ 48,348.30;USD 15,417.68;$ 523.97;USD 167.09;$ 1.85;USD 0.59;$0.035;USD 0.011;$ 2,126.51;USD 678.12;3,442;4.06;78,261;184,782;1,391,489;26,194;120;33,877;;3.14;;;November-1995;$1.00; $669.15 ;;;;;;;;;;;;;;;;;;;;
2007;Diciembre;December-2007;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;208,177;;;208,177;2.0%;239,403;1,342,738;;;1,342,738;2.0%;38.9;0.0%;;;6.0;;;2,145,936;;;76;;;4,829;123;4,706;2.5%;4,455;251;92.26%;95.00%;;94.67%;97.45%;2.77%;3,931,144;4.1%;150,388;4.1%;835;139;1.6%;188;;51.8;2.9%;27.55%;2.9%;69,541,937;17.7;0.9%;3,768,841;;;-0.77%;$2,438,510.95;$0.62;2.02%;USD 0.20;26.14;51.94;103.89;22;1,181;$ 46,945.00;USD 14,952.06;$ 518.17;USD 165.04;$ 1.82;USD 0.58;$0.035;USD 0.011;$ 2,064.78;USD 657.64;3,329;3.98;75,680;178,688;1,338,787;25,850;120;32,760;;3.14;;;December-1995;$1.00; $666.93 ;;;;;;;;;;;;;;;;;;;;
2008;Enero;January-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;215,879;;;215,879;1.1%;248,261;1,392,420;;;1,392,420;1.1%;38.9;0.0%;;;6.0;;;2,252,640;;;76;;;4,999;59;4,940;1.3%;4,787;153;95.76%;95.00%;95.76%;96.90%;98.82%;4.10%;3,478,924;1.6%;133,805;6.4%;704;117;0.3%;188;;45.3;2.1%;24.12%;2.1%;63,142,471;18.2;1.7%;3,815,549;;;-0.55%;$2,717,031.95;$0.78;2.49%;USD 0.25;26.00;51.94;103.89;22;1,273;$ 52,306.94;USD 16,634.95;$ 550.01;USD 174.92;$ 1.95;USD 0.62;$0.043;USD 0.014;$ 2,134.35;USD 678.78;2,733;3.88;66,975;158,133;1,215,587;26,806;120;28,991;Aumento de Tarifas 01/01/2008 (Res. 1170/2008);3.14;;;January-1996;$1.00; $664.71 ;;;;;;;;;;;;;;;;;;;;
2008;Febrero;February-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;202,762;;;202,762;4.2%;233,176;1,307,812;;;1,307,812;4.2%;38.9;0.0%;;;6.0;;;2,102,160;;;76;;;4,724;114;4,610;2.5%;4,433;177;93.84%;95.00%;;96.16%;97.59%;4.38%;3,546,134;7.0%;147,756;10.4%;769;128;4.3%;188;;49.1;3.9%;26.09%;3.9%;64,149,564;18.1;1.2%;3,969,658;;;-1.13%;$2,775,356.90;$0.78;2.44%;USD 0.25;24.00;51.94;103.89;22;1,273;$ 53,429.79;USD 16,917.26;$ 602.03;USD 190.62;$ 2.12;USD 0.67;$0.043;USD 0.014;$ 2,180.17;USD 690.30;2,786;3.62;68,268;161,188;1,234,975;25,177;120;29,551;;3.16;;;February-1996;$1.00; $662.49 ;;;;;;;;;;;;;;;;;;;;
2008;Marzo;March-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;205,109;;;205,109;-3.9%;235,875;1,322,953;;;1,322,953;-3.9%;38.9;0.0%;;;6.0;;;2,089,848;;;76;;;4,790;207;4,583;-6.2%;4,195;388;87.58%;95.00%;;91.53%;95.68%;1.88%;3,684,966;-5.8%;143,944;-2.8%;804;134;0.4%;188;;49.6;-0.4%;26.40%;-0.4%;65,666,094;17.8;1.6%;3,630,745;;;-1.01%;$2,859,370.05;$0.78;2.37%;USD 0.25;25.60;51.94;103.89;22;1,273;$ 55,047.17;USD 17,443.17;$ 623.91;USD 197.70;$ 2.16;USD 0.68;$0.044;USD 0.014;$ 2,246.17;USD 711.76;2,895;3.60;70,941;167,498;1,264,171;25,469;120;30,708;;3.16;;;March-1996;$1.00; $660.26 ;;;;;;;;;;;;;;;;;;;;
2008;Abril;April-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;207,792;;;207,792;4.8%;238,961;1,340,258;;;1,340,258;4.8%;38.9;0.0%;;;6.0;;;2,158,248;;;76;;;4,819;86;4,733;5.4%;4,372;361;90.72%;95.00%;;92.37%;98.22%;1.63%;4,018,022;11.5%;168,118;23.5%;849;141;5.8%;188;;53.4;6.4%;28.42%;6.4%;71,601,152;17.8;0.1%;4,028,578;;;-1.98%;$3,106,280.80;$0.77;2.32%;USD 0.24;23.90;51.94;103.89;22;1,273;$ 59,800.57;USD 18,885.38;$ 656.30;USD 207.26;$ 2.32;USD 0.73;$0.043;USD 0.014;$ 2,440.13;USD 770.61;3,156;3.72;77,353;182,637;1,378,430;25,802;120;33,484;;3.17;;;April-1996;$1.00; $658.04 ;;;;;;;;;;;;;;;;;;;;
2008;Mayo;May-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;213,531;;;213,531;3.4%;245,561;1,377,276;;;1,377,276;3.4%;38.9;0.0%;;;6.0;;;2,217,072;;;76;;;4,960;98;4,862;3.6%;4,491;371;90.54%;95.00%;;92.37%;98.02%;0.98%;4,103,226;6.4%;166,798;16.8%;844;141;2.7%;188;;53.0;3.9%;28.18%;3.9%;72,955,358;17.8;1.0%;4,005,457;;;-1.22%;$3,168,960.25;$0.77;2.27%;USD 0.25;24.60;51.94;103.89;22;1,273;$ 61,007.24;USD 19,360.62;$ 651.78;USD 206.84;$ 2.30;USD 0.73;$0.043;USD 0.014;$ 2,489.36;USD 790.00;3,223;3.82;78,993;186,510;1,404,500;26,515;120;34,194;;3.15;;;May-1996;$1.00; $656.82 ;;;;;;;;;;;;;;;;;;;;
2008;Junio;June-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;205,056;;;205,056;-0.3%;235,814;1,322,611;;;1,322,611;-0.3%;38.9;0.0%;;;6.0;;;2,109,912;;;76;;;4,734;107;4,627;-0.3%;4,253;374;89.84%;95.00%;;91.92%;97.74%;-1.18%;3,756,421;-0.5%;146,735;-1.1%;812;135;-0.2%;188;;51.3;2.4%;27.28%;2.4%;67,840,963;18.1;2.5%;3,862,084;;;-1.60%;$2,893,465.05;$0.77;2.22%;USD 0.25;25.60;51.94;103.89;22;1,273;$ 55,703.55;USD 18,303.06;$ 625.34;USD 205.48;$ 2.19;USD 0.72;$0.043;USD 0.014;$ 2,272.95;USD 746.85;2,951;3.63;72,317;170,746;1,306,040;25,462;120;31,304;;3.04;;;June-1996;$1.00; $655.60 ;;;;;;;;;;;;;;;;;;;;
2008;Julio;July-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;215,977;;;215,977;2.1%;248,373;1,393,050;;;1,393,050;2.1%;38.9;0.0%;;;6.0;;;2,218,896;;;76;;;4,999;133;4,866;0.8%;4,502;364;90.06%;95.00%;;92.52%;97.34%;-1.85%;3,994,742;4.4%;151,891;8.1%;821;137;3.6%;188;;51.5;4.3%;27.38%;4.3%;71,705,619;18.0;2.0%;3,951,216;;;-2.38%;$3,086,252.70;$0.77;2.19%;USD 0.26;26.30;51.94;103.89;22;1,273;$ 59,415.00;USD 19,658.87;$ 634.25;USD 209.86;$ 2.22;USD 0.73;$0.043;USD 0.014;$ 2,424.39;USD 802.17;3,138;3.82;76,905;181,579;1,380,441;26,818;120;33,290;;3.02;;;July-1996;$1.00; $654.39 ;;;;;;;;;;;;;;;;;;;;
2008;Agosto;August-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;212,483;;;212,483;-1.2%;244,355;1,370,512;;;1,370,512;-1.2%;38.9;0.0%;;;6.0;;;2,190,624;;;76;;;4,944;140;4,804;-2.3%;4,470;334;90.41%;95.00%;;93.05%;97.17%;-2.58%;3,916,002;0.0%;154,783;6.5%;815;136;2.3%;188;;51.7;3.9%;27.52%;3.9%;70,918,796;18.1;2.7%;3,829,690;;;-2.93%;$3,036,644.50;$0.78;2.15%;USD 0.26;25.30;51.94;103.89;22;1,273;$ 58,459.97;USD 19,272.73;$ 632.11;USD 208.39;$ 2.22;USD 0.73;$0.043;USD 0.014;$ 2,385.42;USD 786.41;3,076;3.77;75,389;178,000;1,365,293;26,384;120;32,633;;3.03;;;August-1996;$1.00; $653.17 ;;;;;;;;;;;;;;;;;;;;
2008;Septiembre;September-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;213,653;;;213,653;3.5%;245,701;1,378,064;;;1,378,064;3.5%;38.9;0.0%;;;6.0;;;2,220,720;;;76;;;5,046;176;4,870;3.2%;4,406;464;87.32%;95.00%;;90.47%;96.51%;-3.54%;3,853,541;-2.3%;148,213;-1.4%;791;132;-5.4%;188;;50.7;-3.4%;26.95%;-3.4%;69,826,163;18.1;2.3%;3,722,421;;;1.78%;$2,975,529.93;$0.77;2.11%;USD 0.25;26.00;51.94;103.89;22;1,273;$ 57,283.42;USD 18,584.03;$ 610.99;USD 198.22;$ 2.16;USD 0.70;$0.043;USD 0.014;$ 2,337.42;USD 758.31;3,027;3.83;74,186;175,161;1,344,258;26,530;120;32,113;;3.08;;;September-1996;$1.00; $651.95 ;;;;;;;;;;;;;;;;;;;;
2008;Octubre;October-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;221,062;;;221,062;3.0%;254,222;1,425,852;;;1,425,852;3.0%;38.9;0.0%;;;6.0;;;2,251,728;;;76;;;5,150;212;4,938;2.0%;4,120;818;80.00%;95.00%;;83.43%;95.88%;-10.46%;3,894,691;-4.5%;149,796;0.0%;789;131;-6.4%;188;;49.4;-5.5%;26.25%;-5.5%;70,377,066;18.1;2.0%;3,634,352;;;1.88%;$3,012,202.76;$0.77;2.08%;USD 0.24;26.00;51.94;103.89;22;1,273;$ 57,989.43;USD 17,906.26;$ 610.00;USD 188.36;$ 2.11;USD 0.65;$0.043;USD 0.013;$ 2,366.22;USD 730.65;3,059;3.88;74,979;177,031;1,354,864;27,450;120;32,456;;3.24;;;October-1996;$1.00; $650.73 ;;;;;;;;;;;;;;;;;;;;
2008;Noviembre;November-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;213,027;;;213,027;1.0%;244,981;1,374,025;;;1,374,025;1.0%;38.9;0.0%;;;6.0;;;2,225,280;;;76;;;4,950;70;4,880;1.8%;4,565;315;92.22%;95.00%;;93.55%;98.59%;1.44%;3,877,406;-4.6%;153,257;-0.2%;795;132;-6.3%;188;;51.1;-3.8%;27.18%;-3.8%;70,219,823;18.1;1.9%;3,693,211;;;2.22%;$3,002,679.65;$0.77;2.06%;USD 0.23;25.30;51.94;103.89;22;1,273;$ 57,806.09;USD 17,363.36;$ 615.30;USD 184.82;$ 2.19;USD 0.66;$0.043;USD 0.013;$ 2,358.74;USD 708.50;3,046;3.83;74,646;176,246;1,351,837;26,452;120;32,312;;3.33;;;November-1996;$1.00; $653.31 ;;;;;;;;;;;;;;;;;;;;
2008;Diciembre;December-2008;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;218,536;;;218,536;5.0%;251,316;1,409,557;;;1,409,557;5.0%;38.9;0.0%;;;6.0;;;2,272,248;;;76;;;5,073;90;4,983;5.9%;4,727;256;93.18%;95.00%;;94.86%;98.23%;0.21%;3,706,125;-5.7%;153,146;1.8%;744;124;-11.0%;188;;47.3;-8.6%;25.17%;-8.6%;66,710,250;18.0;1.8%;3,553,112;;;5.33%;$2,893,588.55;$0.78;2.03%;USD 0.23;24.20;51.94;103.89;22;1,273;$ 55,705.92;USD 16,275.91;$ 580.69;USD 169.66;$ 2.05;USD 0.60;$0.043;USD 0.013;$ 2,273.05;USD 664.13;2,911;3.91;71,348;168,460;1,284,272;27,136;120;30,884;;3.42;;;December-1996;$1.00; $655.88 ;;;;;;;;;;;;;;;;;;;;
2009;Enero;January-2009;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;219,140;;;219,140;1.5%;252,011;1,413,452;;;1,413,452;1.5%;38.9;0.0%;;;6.0;;;2,291,400;;;76;;;5,131;106;5,025;1.7%;4,844;181;94.41%;95.00%;;96.40%;97.93%;-0.52%;3,446,272;-0.9%;132,549;-0.9%;686;114;-2.6%;188;;44.5;-1.9%;23.66%;-1.9%;62,860,001;18.2;0.5%;3,779,738;;;1.21%;$3,064,506.55;$0.89;2.27%;USD 0.26;26.00;51.94;103.89;22;1,346;$ 58,996.35;USD 17,031.28;$ 609.85;USD 176.05;$ 2.17;USD 0.63;$0.049;USD 0.014;$ 2,276.75;USD 657.26;2,560;3.73;66,346;156,649;1,210,149;27,211;120;28,719;Aumento de Tarifas 13/01/2009 (Res. 13/2009);3.46;;;January-1997;$1.00; $658.46 ;;;;;;;;;;;;;;;;;;;;
2009;Febrero;February-2009;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;200,164;;;200,164;-1.3%;230,189;1,291,058;;;1,291,058;-1.3%;38.9;0.0%;;;6.0;;;2,092,584;;;76;;;4,684;95;4,589;-0.5%;4,273;316;91.23%;95.00%;;93.11%;97.97%;-3.17%;3,335,661;-5.9%;138,986;-5.9%;727;121;-5.5%;188;;46.9;-4.4%;24.94%;-4.4%;60,542,247;18.2;0.3%;3,734,048;;;1.76%;$3,220,530.20;$0.97;2.42%;USD 0.27;24.00;51.94;103.89;22;1,346;$ 62,000.04;USD 17,656.28;$ 701.79;USD 199.86;$ 2.49;USD 0.71;$0.053;USD 0.015;$ 2,392.67;USD 681.38;2,478;3.41;64,216;151,621;1,165,529;24,855;120;27,797;;3.51;;;February-1997;$1.00; $661.03 ;;;;;;;;;;;;;;;;;;;;
2009;Marzo;March-2009;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;217,561;;;217,561;6.1%;250,196;1,403,271;;;1,403,271;6.1%;38.9;0.0%;;;6.0;;;2,234,856;;;76;;;5,073;172;4,901;6.9%;4,571;330;90.10%;95.00%;;93.27%;96.61%;1.89%;3,740,838;1.5%;146,126;1.5%;763;127;-5.1%;188;;48.1;-3.1%;25.58%;-3.1%;67,484,718;18.0;1.2%;3,685,795;;;3.01%;$3,585,163.90;$0.96;2.38%;USD 0.26;25.60;51.94;103.89;22;1,346;$ 69,019.79;USD 18,888.83;$ 731.52;USD 200.20;$ 2.55;USD 0.70;$0.053;USD 0.015;$ 2,663.57;USD 728.95;2,779;3.64;72,017;170,038;1,299,182;27,015;120;31,174;;3.65;;;March-1997;$1.00; $663.61 ;;;;;;;;;;;;;;;;;;;;
2009;Abril;April-2009;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;209,744;;;209,744;0.9%;241,206;1,352,849;;;1,352,849;0.9%;38.9;0.0%;;;6.0;;;2,173,296;;;76;;;4,892;126;4,766;0.7%;4,488;278;91.74%;95.00%;;94.17%;97.42%;1.94%;3,738,888;-6.9%;151,987;-9.6%;784;131;-7.6%;188;;49.8;-6.8%;26.49%;-6.8%;67,374,762;18.0;1.1%;3,748,711;;;3.61%;$3,577,279.70;$0.96;2.36%;USD 0.26;24.60;51.94;103.89;22;1,346;$ 68,868.01;USD 18,646.24;$ 750.58;USD 203.22;$ 2.64;USD 0.72;$0.053;USD 0.014;$ 2,657.71;USD 719.58;2,778;3.54;71,979;169,949;1,297,065;26,044;120;31,157;;3.69;;;April-1997;$1.00; $666.18 ;;;;;;;;;;;;;;;;;;;;
2009;Mayo;May-2009;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;214,383;;;214,383;0.4%;246,540;1,382,769;;;1,382,769;0.4%;38.9;0.0%;;;6.0;;;2,233,488;;;76;;;4,977;79;4,898;0.7%;4,643;255;93.29%;95.00%;;94.79%;98.41%;2.62%;3,820,060;-6.9%;155,287;-6.9%;780;130;-7.6%;188;;49.8;-5.9%;26.51%;-5.9%;68,913,882;18.0;1.5%;3,729,038;;;3.22%;$3,644,492.70;$0.95;2.33%;USD 0.26;24.60;51.94;103.89;22;1,346;$ 70,161.96;USD 18,837.95;$ 744.08;USD 199.78;$ 2.64;USD 0.71;$0.053;USD 0.014;$ 2,707.65;USD 726.98;2,838;3.64;73,542;173,639;1,326,696;26,620;120;31,834;;3.72;;;May-1997;$1.00; $668.76 ;;;;;;;;;;;;;;;;;;;;
